id,name,url
672,"Miles Davis",https://www.allmusic.com/artist/miles-davis-mn0000423829
678,"Billy Joe Shaver",https://www.allmusic.com/artist/billy-joe-shaver-mn0000072205
682,"J. Cole",https://www.allmusic.com/artist/j-cole-mn0001089515
688,"Damon Locks",https://www.allmusic.com/artist/damon-locks-mn0000665826
694,"The Spinners",https://www.allmusic.com/artist/the-spinners-mn0000578141
695,"Tony Bennett",https://www.allmusic.com/artist/tony-bennett-mn0000006334
698,"John Patitucci",https://www.allmusic.com/artist/john-patitucci-mn0000188776
702,"Flying Lotus",https://www.allmusic.com/artist/flying-lotus-mn0000717419
704,"Johnny Depp / Stephen Sondheim",https://www.allmusic.com/artist/johnny-depp-mn0000247383
707,"The Smashing Pumpkins",https://www.allmusic.com/artist/the-smashing-pumpkins-mn0000036521
708,Coil,https://www.allmusic.com/artist/coil-mn0000105561
709,Plastikman,https://www.allmusic.com/artist/plastikman-mn0000355386
717,"Leontyne Price",https://www.allmusic.com/artist/leontyne-price-mn0000591857
718,"Ella Fitzgerald / Louis Armstrong",https://www.allmusic.com/artist/ella-fitzgerald-mn0000184502
721,"Patricia Kopatchinskaja / Thomas Kaufmann / Camerata Bern",https://www.allmusic.com/artist/patricia-kopatchinskaja-mn0002251650
729,Enya,https://www.allmusic.com/artist/enya-mn0000988471
737,"Michael W. Smith",https://www.allmusic.com/artist/michael-w-smith-mn0000466759
738,"The Winans",https://www.allmusic.com/artist/the-winans-mn0000576839
741,"Mary Martin / Theodore Bikel / Original Broadway Cast / Richard Rodgers",https://www.allmusic.com/artist/mary-martin-mn0000040695
742,"Miklós Rózsa",https://www.allmusic.com/artist/mikl%C3%B3s-r%C3%B3zsa-mn0000583723
745,"Clare College Choir, Cambridge / Graham Ross",https://www.allmusic.com/artist/clare-college-choir-cambridge-mn0001641078
751,"Vince Guaraldi / Vince Guaraldi Trio",https://www.allmusic.com/artist/vince-guaraldi-mn0000201678
754,"John Zorn",https://www.allmusic.com/artist/john-zorn-mn0000239329
759,"Keith Whitley",https://www.allmusic.com/artist/keith-whitley-mn0000081561
770,"Jérémie Rhorer / Le Cercle de l'Harmonie",https://www.allmusic.com/artist/j%C3%A9r%C3%A9mie-rhorer-mn0001814847
773,"John Williams / Stéphane Denève / Saito Kinen Orchestra",https://www.allmusic.com/artist/john-williams-mn0000232480
774,"Owain Arwel Hughes / Royal Philharmonic Orchestra",https://www.allmusic.com/artist/owain-arwel-hughes-mn0000116638
775,Paramore,https://www.allmusic.com/artist/paramore-mn0000366681
776,"Quynh Nguyen / Stephen Barlow / Rieko Aizawa / London Symphony Orchestra",https://www.allmusic.com/artist/quynh-nguyen-mn0003472261
777,"Simon Rattle / Alice Coote / Elizabeth Watts / London Symphony Orchestra",https://www.allmusic.com/artist/simon-rattle-mn0000932272
778,"Gautier Capuçon / Antonio Pappano / London Symphony Orchestra",https://www.allmusic.com/artist/gautier-capu%C3%A7on-mn0002227074
798,"The Impressions",https://www.allmusic.com/artist/the-impressions-mn0000082013
800,"The Beach Boys",https://www.allmusic.com/artist/the-beach-boys-mn0000041874
802,"Glen Campbell",https://www.allmusic.com/artist/glen-campbell-mn0000664378
807,"George Russell",https://www.allmusic.com/artist/george-russell-mn0000646353
808,"Todd Terry",https://www.allmusic.com/artist/todd-terry-mn0000518313
813,"Nat King Cole",https://www.allmusic.com/artist/nat-king-cole-mn0000317093
814,Stereolab,https://www.allmusic.com/artist/stereolab-mn0000026520
819,"The Jimi Hendrix Experience / Jimi Hendrix",https://www.allmusic.com/artist/the-jimi-hendrix-experience-mn0000088906
820,"The Velvet Underground",https://www.allmusic.com/artist/the-velvet-underground-mn0000840402
821,"Cypress Hill",https://www.allmusic.com/artist/cypress-hill-mn0000147315
822,"Pink Floyd",https://www.allmusic.com/artist/pink-floyd-mn0000346336
823,"Arthur Brown",https://www.allmusic.com/artist/arthur-brown-mn0000510278
837,"Jimmie Rodgers",https://www.allmusic.com/artist/jimmie-rodgers-mn0000343852
856,"Herb Alpert & the Tijuana Brass / Herb Alpert",https://www.allmusic.com/artist/herb-alpert-the-tijuana-brass-mn0000955773
863,"Brass Construction",https://www.allmusic.com/artist/brass-construction-mn0000932922
864,Nao,https://www.allmusic.com/artist/nao-mn0002947938
865,"Carl Allen",https://www.allmusic.com/artist/carl-allen-mn0000145489
866,"Michael Gregory Jackson",https://www.allmusic.com/artist/michael-gregory-jackson-mn0000887463
871,Genesis,https://www.allmusic.com/artist/genesis-mn0000199995
874,XTC,https://www.allmusic.com/artist/xtc-mn0000678339
884,"Karl Böhm / Bavarian Radio Symphony Orchestra",https://www.allmusic.com/artist/karl-b%C3%B6hm-mn0000182286
886,"Berlin Philharmonic Orchestra / Karl Böhm",https://www.allmusic.com/artist/berlin-philharmonic-orchestra-mn0000188180
889,"Snapped Ankles",https://www.allmusic.com/artist/snapped-ankles-mn0003630171
893,"The Carter Family",https://www.allmusic.com/artist/the-carter-family-mn0000051910
894,"Neil Diamond",https://www.allmusic.com/artist/neil-diamond-mn0000864209
896,"Bee Gees",https://www.allmusic.com/artist/bee-gees-mn0000043714
897,"The Byrds",https://www.allmusic.com/artist/the-byrds-mn0000631774
905,Selena,https://www.allmusic.com/artist/selena-mn0000004852
907,"Vince Guaraldi Trio / Vince Guaraldi",https://www.allmusic.com/artist/vince-guaraldi-trio-mn0000213089
908,"Woody Herman",https://www.allmusic.com/artist/woody-herman-mn0000958076
913,"Christine Busch / Stefania Neonato",https://www.allmusic.com/artist/christine-busch-mn0001655225
921,"Harry James / Willie Smith",https://www.allmusic.com/artist/harry-james-mn0000950571
926,"Benny Goodman",https://www.allmusic.com/artist/benny-goodman-mn0000163133
943,"Barbra Streisand",https://www.allmusic.com/artist/barbra-streisand-mn0000855531
945,"Paul McCartney",https://www.allmusic.com/artist/paul-mccartney-mn0000029884
949,"Seong-Jin Cho",https://www.allmusic.com/artist/seong-jin-cho-mn0003449260
950,"The White Stripes",https://www.allmusic.com/artist/the-white-stripes-mn0000921710
953,"Freddie King",https://www.allmusic.com/artist/freddie-king-mn0000186734
954,Ramones,https://www.allmusic.com/artist/ramones-mn0000490004
955,"Cheap Trick",https://www.allmusic.com/artist/cheap-trick-mn0000105354
976,"Led Zeppelin",https://www.allmusic.com/artist/led-zeppelin-mn0000139026
979,Eagles,https://www.allmusic.com/artist/eagles-mn0000144847
980,"The Hollies",https://www.allmusic.com/artist/the-hollies-mn0000087985
986,"Donna Summer",https://www.allmusic.com/artist/donna-summer-mn0000661524
988,Shakira,https://www.allmusic.com/artist/shakira-mn0000790797
989,"Jimi Hendrix / The Jimi Hendrix Experience",https://www.allmusic.com/artist/jimi-hendrix-mn0000354105
990,"Jah Shaka / Mad Professor",https://www.allmusic.com/artist/jah-shaka-mn0000107383
991,"Isaac Hayes",https://www.allmusic.com/artist/isaac-hayes-mn0000101946
999,"Burning Spear",https://www.allmusic.com/artist/burning-spear-mn0000641994
1001,Kitaro,https://www.allmusic.com/artist/kitaro-mn0000081017
1002,"Ravi Shankar",https://www.allmusic.com/artist/ravi-shankar-mn0000404463
1006,"Julian Cope",https://www.allmusic.com/artist/julian-cope-mn0000308742
1009,"John Williams / Boston Pops Orchestra",https://www.allmusic.com/artist/john-williams-mn0000232480
1016,"Steven Wilson",https://www.allmusic.com/artist/steven-wilson-mn0000455886
1018,"St. Lucia",https://www.allmusic.com/artist/st-lucia-mn0002084411
1026,"Muddy Waters",https://www.allmusic.com/artist/muddy-waters-mn0000608701
1031,"Andrés Segovia",https://www.allmusic.com/artist/andr%C3%A9s-segovia-mn0000958298
1032,"Anne-Sophie Mutter / John Williams / Boston Symphony Orchestra",https://www.allmusic.com/artist/anne-sophie-mutter-mn0000032775
1035,"Tan Dun / Yo-Yo Ma",https://www.allmusic.com/artist/tan-dun-mn0000313685
1036,"Marty Robbins",https://www.allmusic.com/artist/marty-robbins-mn0000858710
1037,"Henry Mancini / Henry Mancini & His Orchestra",https://www.allmusic.com/artist/henry-mancini-mn0000678009
1040,Krokofant,https://www.allmusic.com/artist/krokofant-mn0003215926
1041,"Daniel Ögren",https://www.allmusic.com/artist/daniel-%C3gren-mn0002590901
1046,"Béla Fleck / Abigail Washburn",https://www.allmusic.com/artist/b%C3%A9la-fleck-mn0000151290
1047,"Dave Brubeck / The Dave Brubeck Quartet",https://www.allmusic.com/artist/dave-brubeck-mn0000958533
1048,"Esther Yoo / Vasily Petrenko / Royal Philharmonic Orchestra",https://www.allmusic.com/artist/esther-yoo-mn0003470298
1054,"Arturo Sandoval",https://www.allmusic.com/artist/arturo-sandoval-mn0000575122
1056,"Daft Punk",https://www.allmusic.com/artist/daft-punk-mn0000667669
1057,"Philip Glass / Philip Glass Ensemble / Michael Riesman / Robert Wilson",https://www.allmusic.com/artist/philip-glass-mn0000849672
1066,Raffi,https://www.allmusic.com/artist/raffi-mn0000327331
1067,"Bette Midler",https://www.allmusic.com/artist/bette-midler-mn0000053739
1071,"R. Kelly",https://www.allmusic.com/artist/r-kelly-mn0000319347
1092,"Andrew Lloyd Webber / Original Broadway Cast",https://www.allmusic.com/artist/andrew-lloyd-webber-mn0000003595
1096,"Janelle Monáe",https://www.allmusic.com/artist/janelle-mon%C3%A1e-mn0000868086
1105,"Igor Stravinsky",https://www.allmusic.com/artist/igor-stravinsky-mn0000364751
1108,Korn,https://www.allmusic.com/artist/korn-mn0000112789
1111,"Tina Turner",https://www.allmusic.com/artist/tina-turner-mn0000597309
1112,"Vladimir Ashkenazy / Royal Philharmonic Orchestra",https://www.allmusic.com/artist/vladimir-ashkenazy-mn0000761916
1115,"Emanuel Ax / Leonidas Kavakos / Yo-Yo Ma",https://www.allmusic.com/artist/emanuel-ax-mn0000763916
1117,"Vladimir Ashkenazy",https://www.allmusic.com/artist/vladimir-ashkenazy-mn0000761916
1118,"Orion Weiss",https://www.allmusic.com/artist/orion-weiss-mn0001673600
1119,"María Dueñas",https://www.allmusic.com/artist/mar%C3%ADa-due%C3%B1as-mn0004342338
1120,"Adrian Chandler / La Serenissima",https://www.allmusic.com/artist/adrian-chandler-mn0001712537
1121,"Maxwell Quartet",https://www.allmusic.com/artist/maxwell-quartet-mn0003548528
1123,Run-D.M.C.,https://www.allmusic.com/artist/run-dmc-mn0000358408
1124,"Fela Kuti",https://www.allmusic.com/artist/fela-kuti-mn0000138833
1125,"Max Roach",https://www.allmusic.com/artist/max-roach-mn0000396372
1128,"Bad Brains",https://www.allmusic.com/artist/bad-brains-mn0000075264
1139,"Fleetwood Mac",https://www.allmusic.com/artist/fleetwood-mac-mn0000182900
1146,"Marc Anthony",https://www.allmusic.com/artist/marc-anthony-mn0000673486
1147,Rihanna,https://www.allmusic.com/artist/rihanna-mn0000367188
1152,"Vladimir Horowitz",https://www.allmusic.com/artist/vladimir-horowitz-mn0000119107
1157,"Oleg Shebeta-Dragan / Anna Skryleva / Odense Symphony Orchestra",https://www.allmusic.com/artist/oleg-shebeta-dragan-mn0004737408
1158,"The Skatalites",https://www.allmusic.com/artist/the-skatalites-mn0000425105
1162,"Frank Ocean",https://www.allmusic.com/artist/frank-ocean-mn0002592086
1163,"Airto Moreira / Flora Purim",https://www.allmusic.com/artist/airto-moreira-mn0000609992
1164,"Laura Nyro",https://www.allmusic.com/artist/laura-nyro-mn0000137474
1170,"Tom Waits",https://www.allmusic.com/artist/tom-waits-mn0000615119
1173,"PJ Harvey",https://www.allmusic.com/artist/pj-harvey-mn0000000335
1174,"Gang of Four",https://www.allmusic.com/artist/gang-of-four-mn0000193231
1176,"Eric Dolphy",https://www.allmusic.com/artist/eric-dolphy-mn0000800100
1177,Pavement,https://www.allmusic.com/artist/pavement-mn0000752314
1215,"Michel Bouvard / François Espinasse",https://www.allmusic.com/artist/michel-bouvard-mn0002209251
1229,"Little Richard",https://www.allmusic.com/artist/little-richard-mn0000824022
1230,ABBA,https://www.allmusic.com/artist/abba-mn0000922728
1234,"The Monkees",https://www.allmusic.com/artist/the-monkees-mn0000478603
1237,"David Castro-Balbi / Teo Gheorghiu / Howard Griffiths",https://www.allmusic.com/artist/david-castro-balbi-mn0003910715
1238,"Songhoy Blues",https://www.allmusic.com/artist/songhoy-blues-mn0003213330
1239,Taffy,https://www.allmusic.com/artist/taffy-mn0002064113
1242,"Mongo Santamaría",https://www.allmusic.com/artist/mongo-santamar%C3%ADa-mn0000591104
1246,"Jelly Roll Morton",https://www.allmusic.com/artist/jelly-roll-morton-mn0000317290
1247,Prince,https://www.allmusic.com/artist/prince-mn0000361393
1251,"Lonnie Holley",https://www.allmusic.com/artist/lonnie-holley-mn0003016152
1268,"Yo-Yo Ma / Edgar Meyer / Mark O'Connor",https://www.allmusic.com/artist/yo-yo-ma-mn0000962133
1275,"Matt Berry",https://www.allmusic.com/artist/matt-berry-mn0000272669
1285,"Elmer Bernstein",https://www.allmusic.com/artist/elmer-bernstein-mn0000175087
1289,"Alice in Chains",https://www.allmusic.com/artist/alice-in-chains-mn0000007920
1290,"Riccardo Muti / Chicago Symphony Orchestra",https://www.allmusic.com/artist/riccardo-muti-mn0000032776
1293,"Wrekmeister Harmonies",https://www.allmusic.com/artist/wrekmeister-harmonies-mn0001051874
1294,"Ty Myers",https://www.allmusic.com/artist/ty-myers-mn0004640845
1295,"Jaye Jayle",https://www.allmusic.com/artist/jaye-jayle-mn0003285869
1297,Mudhoney,https://www.allmusic.com/artist/mudhoney-mn0000509223
1298,"Magic Sam / Magic Sam's Blues Band",https://www.allmusic.com/artist/magic-sam-mn0000191429
1299,"Aretha Franklin",https://www.allmusic.com/artist/aretha-franklin-mn0000927555
1300,Nazareth,https://www.allmusic.com/artist/nazareth-mn0000377891
1301,"Gary Clark, Jr.",https://www.allmusic.com/artist/gary-clark-jr-mn0000989208
1302,Mastodon,https://www.allmusic.com/artist/mastodon-mn0000382565
1303,"Buddy Guy",https://www.allmusic.com/artist/buddy-guy-mn0000942529
1304,"James Brown",https://www.allmusic.com/artist/james-brown-mn0000128099
1313,"Etta James",https://www.allmusic.com/artist/etta-james-mn0000806542
1321,"Frank Sinatra",https://www.allmusic.com/artist/frank-sinatra-mn0000792507
1322,"Sam Butera / Louis Prima / Keely Smith",https://www.allmusic.com/artist/sam-butera-mn0000831009
1323,"Chubby Carrier & The Bayou Swamp Band",https://www.allmusic.com/artist/chubby-carrier-the-bayou-swamp-band-mn0000100232
1325,"Kylie Minogue",https://www.allmusic.com/artist/kylie-minogue-mn0000776093
1326,"Big Joe Turner",https://www.allmusic.com/artist/big-joe-turner-mn0000060726
1327,Whodini,https://www.allmusic.com/artist/whodini-mn0000820545
1332,"Nicky Spence / Julius Drake / Piatti Quartet",https://www.allmusic.com/artist/nicky-spence-mn0000403224
1339,"Guns N' Roses",https://www.allmusic.com/artist/guns-n-roses-mn0000540883
1340,"John Lennon / Plastic Ono Band",https://www.allmusic.com/artist/john-lennon-mn0000232564
1349,"Lana Del Rey",https://www.allmusic.com/artist/lana-del-rey-mn0002784799
1351,"Demi Lovato",https://www.allmusic.com/artist/demi-lovato-mn0000996127
1352,Deftones,https://www.allmusic.com/artist/deftones-mn0000813946
1361,"Ohio Players",https://www.allmusic.com/artist/ohio-players-mn0000390390
1362,Faces,https://www.allmusic.com/artist/faces-mn0000058372
1373,"Elmer Bernstein / James Sedares / Phoenix Symphony",https://www.allmusic.com/artist/elmer-bernstein-mn0000175087
1377,"Gerd Schaller / Philharmonie Festiva",https://www.allmusic.com/artist/gerd-schaller-mn0002268578
1379,"Eliahu Inbal / SDR Symphony Orchestra / SWR Stuttgart Radio Symphony Orchestra",https://www.allmusic.com/artist/eliahu-inbal-mn0000781540
1388,Architects,https://www.allmusic.com/artist/architects-mn0001051850
1393,"George Jones",https://www.allmusic.com/artist/george-jones-mn0000944310
1400,"Jeffrey Lewis",https://www.allmusic.com/artist/jeffrey-lewis-mn0000263995
1402,"Faron Young",https://www.allmusic.com/artist/faron-young-mn0000143951
1403,"Michael Jackson",https://www.allmusic.com/artist/michael-jackson-mn0000467203
1405,"Al Green",https://www.allmusic.com/artist/al-green-mn0000607448
1408,Scarface,https://www.allmusic.com/artist/scarface-mn0000315463
1410,"Max Richter",https://www.allmusic.com/artist/max-richter-mn0000203592
1412,"Mickey Newbury",https://www.allmusic.com/artist/mickey-newbury-mn0000525789
1413,"Ernest Gold",https://www.allmusic.com/artist/ernest-gold-mn0000200992
1418,"John Findon / Christine Rice / Nicholas Collon",https://www.allmusic.com/artist/john-findon-mn0004305762
1419,"Sinner DC / Sonic Boom",https://www.allmusic.com/artist/sinner-dc-mn0001512288
1422,"Method Man",https://www.allmusic.com/artist/method-man-mn0000451483
1423,"Kevin Hart",https://www.allmusic.com/artist/kevin-hart-mn0000082798
1424,Kode9,https://www.allmusic.com/artist/kode9-mn0000543345
1425,"Brian Eno / Karl Hyde",https://www.allmusic.com/artist/brian-eno-mn0000617196
1426,"The Go! Team",https://www.allmusic.com/artist/the-go%21-team-mn0000397794
1427,"Sons of Kemet",https://www.allmusic.com/artist/sons-of-kemet-mn0003146048
1428,"The Knack",https://www.allmusic.com/artist/the-knack-mn0000087179
1430,Traxman,https://www.allmusic.com/artist/traxman-mn0002357888
1431,"Sigur Rós",https://www.allmusic.com/artist/sigur-r%C3%B3s-mn0000753868
1436,"Steven Halpern",https://www.allmusic.com/artist/steven-halpern-mn0000042234
1437,"King Tubby",https://www.allmusic.com/artist/king-tubby-mn0000093322
1438,"Derrick May",https://www.allmusic.com/artist/derrick-may-mn0000205313
1447,Phish,https://www.allmusic.com/artist/phish-mn0000333464
1449,"Yo-Yo Ma / Emanuel Ax",https://www.allmusic.com/artist/yo-yo-ma-mn0000962133
1457,"Grover Washington, Jr.",https://www.allmusic.com/artist/grover-washington-jr-mn0000944206
1458,"Ron Carter / Jim Hall",https://www.allmusic.com/artist/ron-carter-mn0000275832
1459,"Erroll Garner",https://www.allmusic.com/artist/erroll-garner-mn0000206967
1460,"Keith Jarrett",https://www.allmusic.com/artist/keith-jarrett-mn0000066570
1461,Queen,https://www.allmusic.com/artist/queen-mn0000858827
1464,"Dream Theater",https://www.allmusic.com/artist/dream-theater-mn0000803544
1465,"Ora the Molecule",https://www.allmusic.com/artist/ora-the-molecule-mn0004023123
1476,"The Pains of Being Pure at Heart",https://www.allmusic.com/artist/the-pains-of-being-pure-at-heart-mn0001006019
1477,"Alpaca Sports",https://www.allmusic.com/artist/alpaca-sports-mn0003432789
1482,"Van Morrison",https://www.allmusic.com/artist/van-morrison-mn0000307461
1485,"Charles Brown",https://www.allmusic.com/artist/charles-brown-mn0000805298
1487,"Panda Bear",https://www.allmusic.com/artist/panda-bear-mn0000109628
1488,"Noah Preminger",https://www.allmusic.com/artist/noah-preminger-mn0002442003
1489,bdrmm,https://www.allmusic.com/artist/bdrmm-mn0003927823
1503,"The Band",https://www.allmusic.com/artist/the-band-mn0000038490
1504,Tricky,https://www.allmusic.com/artist/tricky-mn0000025462
1505,Low,https://www.allmusic.com/artist/low-mn0000250976
1507,"Elliott Smith",https://www.allmusic.com/artist/elliott-smith-mn0000172167
1508,"Liz Phair",https://www.allmusic.com/artist/liz-phair-mn0000225930
1517,"Rodney Crowell",https://www.allmusic.com/artist/rodney-crowell-mn0000294085
1519,"Pet Shop Boys",https://www.allmusic.com/artist/pet-shop-boys-mn0000260212
1533,"Buck Owens",https://www.allmusic.com/artist/buck-owens-mn0000941579
1544,Funkadelic,https://www.allmusic.com/artist/funkadelic-mn0000187581
1554,"Cannonball Adderley Quintet / Cannonball Adderley",https://www.allmusic.com/artist/cannonball-adderley-quintet-mn0000651258
1556,"Chick Corea / Béla Fleck",https://www.allmusic.com/artist/chick-corea-mn0000110541
1557,"Juan Gabriel",https://www.allmusic.com/artist/juan-gabriel-mn0000240252
1558,"Clave Especial",https://www.allmusic.com/artist/clave-especial-mn0004641368
1573,"Airto / Airto Moreira",https://www.allmusic.com/artist/airto-mn0000511402
1587,"Sidney Bechet",https://www.allmusic.com/artist/sidney-bechet-mn0000033234
1590,"The Yardbirds",https://www.allmusic.com/artist/the-yardbirds-mn0000489303
1597,Air,https://www.allmusic.com/artist/air-mn0000607202
1598,"Shuggie Otis",https://www.allmusic.com/artist/shuggie-otis-mn0000752773
1599,"Stan Getz",https://www.allmusic.com/artist/stan-getz-mn0000742899
1600,Common,https://www.allmusic.com/artist/common-mn0000115253
1601,"George Harrison",https://www.allmusic.com/artist/george-harrison-mn0000209142
1602,Sade,https://www.allmusic.com/artist/sade-mn0000279337
1609,SZA,https://www.allmusic.com/artist/sza-mn0003180568
1612,"Oneohtrix Point Never",https://www.allmusic.com/artist/oneohtrix-point-never-mn0001598199
1614,"Marshall Allen / Sun Ra / Sun Ra & His Arkestra",https://www.allmusic.com/artist/marshall-allen-mn0000299353
1622,"Peter Tosh",https://www.allmusic.com/artist/peter-tosh-mn0000328014
1623,"Bob Marley & the Wailers / Bob Marley",https://www.allmusic.com/artist/bob-marley-the-wailers-mn0000069402
1624,"Lightnin' Hopkins",https://www.allmusic.com/artist/lightnin-hopkins-mn0000825208
1626,"Champion Jack Dupree",https://www.allmusic.com/artist/champion-jack-dupree-mn0000197040
1628,Vazz,https://www.allmusic.com/artist/vazz-mn0002847390
1668,"Meshell Ndegeocello",https://www.allmusic.com/artist/meshell-ndegeocello-mn0000402351
1669,"Tyler, The Creator",https://www.allmusic.com/artist/tyler-the-creator-mn0002591087
1671,"Quercus / June Tabor / Iain Ballamy / Huw Warren",https://www.allmusic.com/artist/quercus-mn0003068616
1680,Wham!,https://www.allmusic.com/artist/wham%21-mn0000246960
1682,"Red Hot Chili Peppers",https://www.allmusic.com/artist/red-hot-chili-peppers-mn0000883318
1683,"Bachman-Turner Overdrive",https://www.allmusic.com/artist/bachman-turner-overdrive-mn0000062002
1684,NRBQ,https://www.allmusic.com/artist/nrbq-mn0000377908
1686,Squid,https://www.allmusic.com/artist/squid-mn0003873970
1687,"David Grubbs",https://www.allmusic.com/artist/david-grubbs-mn0000213408
1715,"Anja Silja / Karl Böhm",https://www.allmusic.com/artist/anja-silja-mn0002269373
1717,"Aaron Dilloway",https://www.allmusic.com/artist/aaron-dilloway-mn0000812176
1718,"Andy Stott",https://www.allmusic.com/artist/andy-stott-mn0000975878
1721,"Circuit des Yeux",https://www.allmusic.com/artist/circuit-des-yeux-mn0002609749
1758,"Jerry Lee Lewis",https://www.allmusic.com/artist/jerry-lee-lewis-mn0000332141
1766,"Richard Dawson",https://www.allmusic.com/artist/richard-dawson-mn0003314381
1777,"Isabelle Faust / Enrico Onofri / Münchener Kammerorchester",https://www.allmusic.com/artist/isabelle-faust-mn0001637330
1778,"Théotime Langlois de Swarte / Le Consort",https://www.allmusic.com/artist/th%C3%A9otime-langlois-de-swarte-mn0003854251
1782,"Plácido Domingo / Eve Queler",https://www.allmusic.com/artist/pl%C3%A1cido-domingo-mn0000851639
1783,"Leonard Bernstein / New York Philharmonic",https://www.allmusic.com/artist/leonard-bernstein-mn0000239859
1784,"André Previn / Royal Philharmonic Orchestra",https://www.allmusic.com/artist/andr%C3%A9-previn-mn0000030250
1792,"Hank Thompson",https://www.allmusic.com/artist/hank-thompson-mn0000947816
1798,"Łukasz Borowicz / WDR Sinfonieorchester Köln",https://www.allmusic.com/artist/%C5ukasz-borowicz-mn0001815231
1801,"Carl Cox",https://www.allmusic.com/artist/carl-cox-mn0000174470
1802,"A Guy Called Gerald",https://www.allmusic.com/artist/a-guy-called-gerald-mn0000919598
1803,"Juan Atkins / Moritz von Oswald / Borderland",https://www.allmusic.com/artist/juan-atkins-mn0000831104
1804,"Mouse on Mars",https://www.allmusic.com/artist/mouse-on-mars-mn0000929800
1805,"Bruno Mars",https://www.allmusic.com/artist/bruno-mars-mn0001032082
1806,"The Genius / GZA",https://www.allmusic.com/artist/the-genius-mn0001799163
1809,"Black Star / Mos Def / Talib Kweli",https://www.allmusic.com/artist/black-star-mn0000098433
1821,Drake,https://www.allmusic.com/artist/drake-mn0001035294
1822,"Simon & Garfunkel",https://www.allmusic.com/artist/simon-garfunkel-mn0000038936
1823,"Billie Holiday",https://www.allmusic.com/artist/billie-holiday-mn0000079016
1824,"Lykke Li",https://www.allmusic.com/artist/lykke-li-mn0000996075
1825,"Charlie Rich",https://www.allmusic.com/artist/charlie-rich-mn0000179730
1833,"Johnny Mathis",https://www.allmusic.com/artist/johnny-mathis-mn0000246885
1834,"Enoch Light",https://www.allmusic.com/artist/enoch-light-mn0000149718
1850,"The Temptations",https://www.allmusic.com/artist/the-temptations-mn0000569685
1865,"The Moles",https://www.allmusic.com/artist/the-moles-mn0000404742
1870,"Buju Banton",https://www.allmusic.com/artist/buju-banton-mn0000939187
1872,"Sarah Connolly / Masabane Cecilia Rangwanasha / Antonio Pappano / London Symphony Orchestra",https://www.allmusic.com/artist/sarah-connolly-mn0002343756
1873,"The Wailing Souls",https://www.allmusic.com/artist/the-wailing-souls-mn0000812367
1875,Kestrels,https://www.allmusic.com/artist/kestrels-mn0002648972
1876,"The King's Singers",https://www.allmusic.com/artist/the-kings-singers-mn0000929562
1878,Nas,https://www.allmusic.com/artist/nas-mn0000373634
1879,"Lupe Fiasco",https://www.allmusic.com/artist/lupe-fiasco-mn0000239628
1881,"King's College Choir of Cambridge / Daniel Hyde",https://www.allmusic.com/artist/kings-college-choir-of-cambridge-mn0000608992
1882,"Anonymous 4",https://www.allmusic.com/artist/anonymous-4-mn0000222265
1883,Chanticleer,https://www.allmusic.com/artist/chanticleer-mn0000817257
1891,"Charles Gerhardt / Erich Wolfgang Korngold / National Philharmonic Orchestra",https://www.allmusic.com/artist/charles-gerhardt-mn0000199802
1896,"Paavo Järvi / Zurich Tonhalle Orchestra",https://www.allmusic.com/artist/paavo-j%C3%A4rvi-mn0000017107
1902,"Hans Zimmer",https://www.allmusic.com/artist/hans-zimmer-mn0000961427
1907,"Andrea Marcon / Vasilisa Berzhanskaya / Benedetta Mazzucato / La Cetra",https://www.allmusic.com/artist/andrea-marcon-mn0002214957
1908,RAVEN,https://www.allmusic.com/artist/raven-mn0004191962
1915,"Robert Glasper / Robert Glasper Experiment",https://www.allmusic.com/artist/robert-glasper-mn0000288985
1925,"Jean-Michel Jarre",https://www.allmusic.com/artist/jean-michel-jarre-mn0000230593
1927,"Kronos Quartet / Mahsa Vahdat / Mahsa & Marjan Vahdat / Marjan Vahdat",https://www.allmusic.com/artist/kronos-quartet-mn0000775212
1929,"Brown Spirits",https://www.allmusic.com/artist/brown-spirits-mn0004398917
1935,"Fats Domino",https://www.allmusic.com/artist/fats-domino-mn0000137494
1942,"Andy Bell",https://www.allmusic.com/artist/andy-bell-mn0002443836
1944,"The Weeknd",https://www.allmusic.com/artist/the-weeknd-mn0002674162
1949,"Tame Impala",https://www.allmusic.com/artist/tame-impala-mn0002014409
1950,"Travis Scott",https://www.allmusic.com/artist/travis-scott-mn0002998422
1952,"lots of hands",https://www.allmusic.com/artist/lots-of-hands-mn0004369444
1953,High.,https://www.allmusic.com/artist/high-mn0004739806
1954,OsamaSon,https://www.allmusic.com/artist/osamason-mn0004485971
1956,2Pac,https://www.allmusic.com/artist/2pac-mn0000921895
1958,"Gang Starr",https://www.allmusic.com/artist/gang-starr-mn0000193601
1962,"Bernard Herrmann / Joel McNeely / Royal Scottish National Orchestra",https://www.allmusic.com/artist/bernard-herrmann-mn0000760240
1970,Jlin,https://www.allmusic.com/artist/jlin-mn0002791912
1971,"Every Time I Die",https://www.allmusic.com/artist/every-time-i-die-mn0000155091
1972,"Doug Stanhope",https://www.allmusic.com/artist/doug-stanhope-mn0000803682
1973,Testament,https://www.allmusic.com/artist/testament-mn0000751910
1975,"Sophie Jamieson",https://www.allmusic.com/artist/sophie-jamieson-mn0003012687
